tipo,activo,fecha,direccion,patron,puntaje,prioridad,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,resultado,precio_entrada,precio_entrada_original,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,rango_siguiente,razon
binary,USDNOK-OTC,1782047220,call,pullback alcista a EMA,18,4,A+,58.39,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_NORMAL,LOSS,9.555705,,9.555105,-0.0006,-0.0006,0.00156,0.00288,0.2005,9.555995,9.555105,9.557265,9.552825,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 58.39, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 59.58, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,STXUSD-OTC,1782047100,call,pullback alcista a EMA,20,4,A+,48.32,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,WIN,0.204705,,0.204865,0.00016,0.00016,0.00061,0.00028,0.1573,0.204725,0.204865,0.205315,0.204425,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 48.32, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 65.07, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,GOOGLE-OTC,1782047700,call,liquidity sweep alcista,24,4,A+,31.35,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,LOSS,382.139765,,380.947945,-1.19182,-1.19182,0.11104,1.29166,0.8757,382.176255,380.947945,382.250805,380.848105,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión alcista reciente, RSI: 31.35, recuperación en zona de soporte, rechazo comprador fuerte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 50.94, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDMXN-OTC,1782048060,put,liquidity sweep bajista,22,4,A+,63.89,RANGO,NORMAL,68,BAJISTA_DEBIL,WIN,17.246425,,17.245075,-0.00135,0.00135,0.00148,0.00377,0.2762,17.246525,17.245075,17.250195,17.244945,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 63.89, rechazo en zona de resistencia, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 41.96, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,FETUSD-OTC,1782048240,put,liquidity sweep bajista,22,4,A+,61.13,RANGO,NORMAL,63,BAJISTA_DEBIL,LOSS,0.145385,,0.145715,0.00033,-0.00033,0.00019,0.00073,0.3478,0.145395,0.145715,0.146115,0.145195,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión bajista reciente, RSI: 61.13, rechazo en zona de resistencia, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 41.1, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDNGN-OTC,1782049200,call,pullback alcista a EMA,20,4,A+,54.68,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_NORMAL,WIN,1360.311815,,1360.344575,0.03276,0.03276,0.12765,0.03424,0.1514,1360.320065,1360.344575,1360.439465,1360.277575,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 54.68, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 57.74, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,INTEL-OTC,1782049680,call,liquidity sweep alcista,26,4,A+,35.01,TENDENCIA_BAJISTA,NORMAL,61,BAJISTA_NORMAL,WIN,121.9995,,122.2045,0.205,0.205,0.85,0.153,0.1406,122.0635,122.2045,122.8495,121.8465,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 35.01, recuperación en zona de soporte, rechazo comprador fuerte, martillo alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 61, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 63.81, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,PENGUUSD-OTC,1782049440,call,liquidity sweep alcista,25,4,A+,51.22,RANGO,NORMAL,63,ALCISTA_DEBIL,WIN,8.720795,,8.887155,0.16636,0.16636,0.16997,0.00928,0.9116,8.723745,8.887155,8.890765,8.711515,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 51.22, recuperación en zona de soporte, envolvente alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 47.0, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,KLARNA-OTC,1782049560,call,pullback alcista a EMA,20,4,A+,49.07,TENDENCIA_ALCISTA,NORMAL,60,ALCISTA_NORMAL,WIN,23.5455,,23.8655,0.32,0.32,0.333,0.037,0.8432,23.5535,23.8655,23.8785,23.5085,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 49.07, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 53.84, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDDOP-OTC,1782050520,call,pullback alcista a EMA,19,4,A+,49.32,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_NORMAL,LOSS,58.32225,,58.30455,-0.0177,-0.0177,0.013,0.0241,0.4367,58.32075,58.30455,58.33525,58.29815,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 49.32, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 63.39, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,LINKUSD-OTC,1782050280,put,liquidity sweep bajista,24,4,A+,52.93,TENDENCIA_ALCISTA,NORMAL,56,ALCISTA_NORMAL,WIN,6.918135,,6.914975,-0.00316,0.00316,0.0204,0.00864,0.0737,6.917115,6.914975,6.926775,6.897735,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 52.93, rechazo vendedor fuerte, shooting star bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 64.49, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,AUDCAD-OTC,1782050760,call,pullback alcista a EMA,17,3,A,55.71,TENDENCIA_ALCISTA,NORMAL,64,ALCISTA_NORMAL,LOSS,0.987925,,0.987765,-0.00016,-0.00016,0.0,0.00018,0.8333,0.987915,0.987765,0.987925,0.987745,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión bajista reciente, RSI: 55.71, envolvente alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 66.1, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,ATOMUSD-OTC,1782050700,call,CHOCH alcista,19,3,A,57.94,TENDENCIA_ALCISTA,NORMAL,64,ALCISTA_NORMAL,LOSS,1.785855,,1.785605,-0.00025,-0.00025,0.00026,0.00347,0.0885,1.785935,1.785605,1.786115,1.782385,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista válido en soporte con contexto, RSI: 57.94, envolvente alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 64.09, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,NZDUSD-OTC,1782051180,put,liquidity sweep bajista,27,4,A+,48.29,TENDENCIA_BAJISTA,LIMPIO,80,BAJISTA_NORMAL,WIN,0.708145,,0.708015,-0.00013,0.00013,0.00111,0.00028,0.0072,0.708025,0.708015,0.708425,0.707035,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 48.29, rechazo en zona de resistencia, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: LIMPIO score 80, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 69.16, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,PENGUUSD-OTC,1782051060,put,liquidity sweep bajista,24,4,A+,58.47,TENDENCIA_BAJISTA,NORMAL,59,BAJISTA_NORMAL,WIN,8.590485,,8.582795,-0.00769,0.00769,0.01534,0.08423,0.1134,8.594085,8.582795,8.674715,8.575145,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 58.47, rechazo vendedor fuerte, pin bar bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 50.13, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,FB-OTC,1782051060,call,CHOCH alcista,19,3,A,54.63,TENDENCIA_ALCISTA,NORMAL,59,ALCISTA_NORMAL,LOSS,570.298465,,569.059255,-1.23921,-1.23921,0.57064,1.42507,0.6095,570.275555,569.059255,570.869105,568.873395,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista válido en soporte con contexto, RSI: 54.63, envolvente alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 65.45, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USNDAQ100-OTC,1782051660,call,liquidity sweep alcista,26,4,A+,37.52,TENDENCIA_BAJISTA,NORMAL,55,BAJISTA_NORMAL,WIN,30425.048345,,30452.779435,27.73109,27.73109,34.75353,7.46896,0.6634,30424.767855,30452.779435,30459.801875,30417.579385,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 37.52, recuperación en zona de soporte, rechazo comprador fuerte, pin bar alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 57.1, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,SATSUSD-OTC,1782051780,put,pullback bajista a EMA,19,4,A+,48.4,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_FUERTE,WIN,0.016615,,0.016475,-0.00014,0.00014,0.00053,9e-05,0.2419,0.016625,0.016475,0.016705,0.016085,,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 48.4, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 71.85, VALIDACIÓN MERCADO: pullback bajista permitido con filtro reforzado, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,JPM-OTC,1782052560,put,continuación bajista con tendencia,15,3,A,39.66,TENDENCIA_BAJISTA,NORMAL,60,BAJISTA_NORMAL,LOSS,311.2515,,311.2795,0.028,-0.028,0.239,0.134,0.0804,311.2495,311.2795,311.3855,311.0125,,"ESTRATEGIA: continuación bajista con tendencia, tendencia bajista, estructura bajista, EMA favorece venta, micro tendencia bajista, presión: presión bajista reciente, RSI: 39.66, rechazo vendedor fuerte, shooting star bajista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 61.78, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,SUGAR-OTC,1782053100,call,pullback alcista a EMA,20,4,A+,54.63,TENDENCIA_ALCISTA,LIMPIO,75,ALCISTA_NORMAL,WIN,13.057695,,13.059095,0.0014,0.0014,0.00726,0.04445,0.0398,13.057035,13.059095,13.064955,13.013245,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 54.63, rechazo comprador fuerte, martillo alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: LIMPIO score 75, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 65.65, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,XPDUSD-OTC,1782053280,put,liquidity sweep bajista,26,4,A+,60.62,TENDENCIA_ALCISTA,NORMAL,74,ALCISTA_NORMAL,WIN,1215.2835,,1208.8485,-6.435,6.435,6.656,-0.113,0.9616,1215.1405,1208.8485,1215.1705,1208.6275,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 60.62, rechazo en zona de resistencia, rechazo vendedor fuerte, pin bar bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 74, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 68.41, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,XPDUSD-OTC,1782053460,call,pullback alcista a EMA,19,4,A+,57.54,TENDENCIA_ALCISTA,NORMAL,70,ALCISTA_NORMAL,WIN,1211.3575,,1219.6235,8.266,8.266,8.512,0.014,0.9699,1211.3545,1219.6235,1219.8695,1211.3435,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 57.54, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 70, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 58.26, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,XAUUSD-OTC,1782053820,put,liquidity sweep bajista,25,4,A+,52.44,TENDENCIA_ALCISTA,NORMAL,69,ALCISTA_NORMAL,WIN,4126.847015,,4125.682785,-1.16423,1.16423,1.23663,0.29067,0.758,4126.840485,4125.682785,4127.137685,4125.610385,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 52.44, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 69, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 61.28, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDSAR-OTC,1782053820,put,liquidity sweep bajista,24,4,A+,59.05,TENDENCIA_ALCISTA,NORMAL,59,ALCISTA_FUERTE,LOSS,3.749175,,3.749285,0.00011,-0.00011,-1e-05,0.00014,0.7692,3.749185,3.749285,3.749315,3.749185,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 59.05, rechazo vendedor fuerte, shooting star bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 70.71, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,EURCHF-OTC,1782054000,call,liquidity sweep alcista,22,4,A+,42.77,TENDENCIA_ALCISTA,NORMAL,68,ALCISTA_DEBIL,WIN,0.923605,,0.923785,0.00018,0.00018,0.00023,0.00031,0.3704,0.923585,0.923785,0.923835,0.923295,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 42.77, recuperación en zona de soporte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 49.14, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,CITI-OTC,1782054180,put,liquidity sweep bajista,25,4,A+,60.93,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_FUERTE,WIN,162.5585,,161.0675,-1.491,1.491,1.531,-0.056,0.9729,162.5025,161.0675,162.5025,161.0275,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 60.93, rechazo en zona de resistencia, envolvente bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 71.6, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDSAR-OTC,1782054360,call,liquidity sweep alcista,25,4,A+,49.19,RANGO,NORMAL,69,BAJISTA_DEBIL,WIN,3.748855,,3.748885,3e-05,3e-05,3e-05,4e-05,0.2857,3.748865,3.748885,3.748885,3.748815,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 49.19, recuperación en zona de soporte, envolvente alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 69, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 45.55, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDCLP-OTC,1782054780,call,CHOCH alcista,18,3,A,45.81,TENDENCIA_ALCISTA,NORMAL,73,ALCISTA_NORMAL,LOSS,858.76555,,858.58185,-0.1837,-0.1837,0.2487,1.0907,0.1347,858.76225,858.58185,859.01425,857.67485,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 45.81, rechazo comprador fuerte, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 73, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 68.98, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
