activo,fecha,direccion,patron,puntaje,resultado,precio_entrada,precio_cierre
USDCAD-OTC,1782074280,put,continuacion bajista simple,14,LOSS,1.433885,1.434605
USDCAD-OTC,1782074340,call,reaccion compradora simple,18,LOSS,1.434605,1.433905
USDCAD-OTC,1782074400,put,continuacion bajista simple,14,WIN,1.433905,1.431545
USDCAD-OTC,1782074460,put,continuacion bajista simple,14,WIN,1.431545,1.430725
USDCAD-OTC,1782074520,put,continuacion bajista simple,14,WIN,1.430725,1.429125
USDCAD-OTC,1782074580,put,continuacion bajista simple,14,WIN,1.429125,1.428305
USDCAD-OTC,1782074640,put,continuacion bajista simple,14,WIN,1.428305,1.427625
USDCAD-OTC,1782074700,put,reaccion vendedora simple,18,LOSS,1.427625,1.429355
USDCAD-OTC,1782074760,call,continuacion alcista simple,14,WIN,1.429355,1.430005
USDCAD-OTC,1782074820,call,continuacion alcista simple,14,WIN,1.430005,1.430975
USDCAD-OTC,1782074880,call,continuacion alcista simple,14,WIN,1.430975,1.431245
USDCAD-OTC,1782074940,call,continuacion alcista simple,14,WIN,1.431245,1.433475
USDCAD-OTC,1782075000,call,continuacion alcista simple,14,LOSS,1.433475,1.433225
USDCAD-OTC,1782075180,put,continuacion bajista simple,14,WIN,1.432435,1.430585
USDCAD-OTC,1782075240,put,continuacion bajista simple,14,WIN,1.430585,1.430365
USDCAD-OTC,1782075360,put,continuacion bajista simple,14,LOSS,1.429055,1.430015
USDCAD-OTC,1782075420,call,continuacion alcista simple,14,LOSS,1.430015,1.429215
USDCAD-OTC,1782075480,put,continuacion bajista simple,14,LOSS,1.429215,1.429705
USDCAD-OTC,1782075540,call,continuacion alcista simple,14,WIN,1.429705,1.430705
USDCAD-OTC,1782075600,call,continuacion alcista simple,14,WIN,1.430705,1.431485
USDCAD-OTC,1782075660,call,continuacion alcista simple,14,LOSS,1.431485,1.430705
USDCAD-OTC,1782075720,put,reaccion vendedora simple,18,LOSS,1.430705,1.430885
USDCAD-OTC,1782075900,put,continuacion bajista simple,14,LOSS,1.429495,1.430795
USDCAD-OTC,1782075960,call,continuacion alcista simple,14,LOSS,1.430795,1.428965
USDCAD-OTC,1782076020,put,continuacion bajista simple,14,WIN,1.428965,1.428605
USDCAD-OTC,1782076140,put,continuacion bajista simple,14,LOSS,1.427525,1.429875
USDCAD-OTC,1782076200,call,continuacion alcista simple,14,LOSS,1.429875,1.427945
USDCAD-OTC,1782076260,put,continuacion bajista simple,14,WIN,1.427945,1.426865
USDCAD-OTC,1782076320,put,continuacion bajista simple,14,WIN,1.426865,1.426655
USDCAD-OTC,1782076380,put,reaccion vendedora simple,18,WIN,1.426655,1.426175
USDCAD-OTC,1782076440,put,continuacion bajista simple,14,WIN,1.426175,1.424285
USDCAD-OTC,1782076500,put,continuacion bajista simple,14,LOSS,1.424285,1.426505
USDCAD-OTC,1782076560,call,continuacion alcista simple,14,WIN,1.426505,1.427305
USDCAD-OTC,1782076620,call,continuacion alcista simple,14,WIN,1.427305,1.428235
USDCAD-OTC,1782076680,call,continuacion alcista simple,14,LOSS,1.428235,1.427445
USDCAD-OTC,1782076740,put,continuacion bajista simple,14,LOSS,1.427445,1.429155
USDCAD-OTC,1782076800,call,continuacion alcista simple,14,LOSS,1.429155,1.429075
USDCAD-OTC,1782076920,call,continuacion alcista simple,14,WIN,1.430005,1.430195
USDCAD-OTC,1782077040,call,continuacion alcista simple,14,WIN,1.431185,1.432835
USDCAD-OTC,1782077100,call,continuacion alcista simple,14,WIN,1.432835,1.433705
USDCAD-OTC,1782077160,call,continuacion alcista simple,14,LOSS,1.433705,1.432015
USDCAD-OTC,1782077220,put,continuacion bajista simple,14,LOSS,1.432015,1.432985
USDCAD-OTC,1782077280,call,continuacion alcista simple,14,LOSS,1.432985,1.431655
USDCAD-OTC,1782077340,put,continuacion bajista simple,14,LOSS,1.431655,1.432175
USDCAD-OTC,1782077460,put,reaccion vendedora simple,18,LOSS,1.432105,1.433415
USDCAD-OTC,1782077520,call,continuacion alcista simple,14,WIN,1.433415,1.433885
USDCAD-OTC,1782077580,call,reaccion compradora simple,18,WIN,1.433885,1.434085
USDCAD-OTC,1782077700,put,continuacion bajista simple,14,WIN,1.433485,1.433355
USDCAD-OTC,1782077820,call,continuacion alcista simple,14,LOSS,1.434525,1.434055
USDCAD-OTC,1782077940,put,continuacion bajista simple,14,WIN,1.432005,1.431995
USDCAD-OTC,1782078060,call,reaccion compradora simple,18,LOSS,1.432345,1.432075
USDCAD-OTC,1782078120,put,reaccion vendedora simple,18,WIN,1.432075,1.431845
USDCAD-OTC,1782078300,put,continuacion bajista simple,14,WIN,1.430805,1.429815
USDCAD-OTC,1782078360,put,continuacion bajista simple,14,LOSS,1.429815,1.432455
USDCAD-OTC,1782078420,call,continuacion alcista simple,14,LOSS,1.432455,1.430915
USDCAD-OTC,1782078480,put,continuacion bajista simple,14,WIN,1.430915,1.429665
USDCAD-OTC,1782078540,put,continuacion bajista simple,14,WIN,1.429665,1.429275
USDCAD-OTC,1782078600,put,continuacion bajista simple,14,WIN,1.429275,1.427485
USDCAD-OTC,1782078660,put,continuacion bajista simple,14,WIN,1.427485,1.427115
USDCAD-OTC,1782078720,put,reaccion vendedora simple,18,LOSS,1.427115,1.428985
USDCAD-OTC,1782078780,call,continuacion alcista simple,14,WIN,1.428985,1.429015
USDCAD-OTC,1782078900,put,continuacion bajista simple,14,WIN,1.427725,1.426485
USDCAD-OTC,1782078960,put,continuacion bajista simple,14,WIN,1.426485,1.426335
USDCAD-OTC,1782079140,call,reaccion compradora simple,18,WIN,1.426545,1.427655
USDCAD-OTC,1782079200,call,continuacion alcista simple,14,LOSS,1.427655,1.427115
USDCAD-OTC,1782079260,put,reaccion vendedora simple,18,WIN,1.427115,1.424825
USDCAD-OTC,1782079320,put,continuacion bajista simple,14,LOSS,1.424825,1.425715
USDCAD-OTC,1782079380,call,continuacion alcista simple,14,WIN,1.425715,1.426315
USDCAD-OTC,1782079440,call,continuacion alcista simple,14,LOSS,1.426315,1.425225
USDCAD-OTC,1782079500,put,continuacion bajista simple,14,WIN,1.425225,1.425165
USDCAD-OTC,1782079620,call,continuacion alcista simple,14,WIN,1.425835,1.426215
USDCAD-OTC,1782079680,call,continuacion alcista simple,14,LOSS,1.426215,1.425005
USDCAD-OTC,1782079740,put,continuacion bajista simple,14,LOSS,1.425005,1.425225
USDCAD-OTC,1782079920,put,continuacion bajista simple,14,LOSS,1.423425,1.424105
USDCAD-OTC,1782079980,call,continuacion alcista simple,14,WIN,1.424105,1.425215
USDCAD-OTC,1782080040,call,continuacion alcista simple,14,LOSS,1.425215,1.424585
USDCAD-OTC,1782080100,put,continuacion bajista simple,14,LOSS,1.424585,1.424665
USDCAD-OTC,1782080220,put,continuacion bajista simple,14,WIN,1.424215,1.422525
USDCAD-OTC,1782080280,put,continuacion bajista simple,14,LOSS,1.422525,1.422685
USDCAD-OTC,1782080400,put,continuacion bajista simple,14,LOSS,1.420805,1.421035
USDCAD-OTC,1782080520,call,continuacion alcista simple,14,WIN,1.421845,1.423485
USDCAD-OTC,1782080580,call,continuacion alcista simple,14,LOSS,1.423485,1.423105
USDCAD-OTC,1782080640,put,continuacion bajista simple,14,LOSS,1.423105,1.424315
USDCAD-OTC,1782080700,call,continuacion alcista simple,14,WIN,1.424315,1.426355
USDCAD-OTC,1782080760,call,continuacion alcista simple,14,LOSS,1.426355,1.425115
USDCAD-OTC,1782080820,put,continuacion bajista simple,14,LOSS,1.425115,1.427305
USDCAD-OTC,1782080880,call,continuacion alcista simple,14,WIN,1.427305,1.428675
USDCAD-OTC,1782080940,call,continuacion alcista simple,14,WIN,1.428675,1.431005
USDCAD-OTC,1782081000,call,continuacion alcista simple,14,WIN,1.431005,1.434055
USDCAD-OTC,1782081060,call,continuacion alcista simple,14,LOSS,1.434055,1.432925
USDCAD-OTC,1782081120,put,continuacion bajista simple,14,LOSS,1.432925,1.434785
USDCAD-OTC,1782081180,call,continuacion alcista simple,14,LOSS,1.434785,1.432875
USDCAD-OTC,1782081240,put,continuacion bajista simple,14,WIN,1.432875,1.431785
USDCAD-OTC,1782081300,put,continuacion bajista simple,14,WIN,1.431785,1.431395
USDCAD-OTC,1782081420,call,continuacion alcista simple,14,LOSS,1.432585,1.430745
USDCAD-OTC,1782081480,put,continuacion bajista simple,14,LOSS,1.430745,1.432415
USDCAD-OTC,1782081540,call,continuacion alcista simple,14,LOSS,1.432415,1.430805
USDCAD-OTC,1782081600,put,continuacion bajista simple,14,WIN,1.430805,1.429025
USDCAD-OTC,1782081660,put,continuacion bajista simple,14,LOSS,1.429025,1.430025
USDCAD-OTC,1782081720,call,continuacion alcista simple,14,WIN,1.430025,1.431695
USDCAD-OTC,1782081780,call,continuacion alcista simple,14,WIN,1.431695,1.432815
USDCAD-OTC,1782081840,call,continuacion alcista simple,14,LOSS,1.432815,1.432645
USDCAD-OTC,1782081960,call,reaccion compradora simple,18,WIN,1.432975,1.433375
USDCAD-OTC,1782082020,call,continuacion alcista simple,14,WIN,1.433375,1.433875
USDCAD-OTC,1782082080,call,reaccion compradora simple,18,LOSS,1.433875,1.433055
USDCAD-OTC,1782082140,put,continuacion bajista simple,14,WIN,1.433055,1.433015
USDCAD-OTC,1782082260,call,reaccion compradora simple,18,WIN,1.433475,1.435055
USDCAD-OTC,1782082320,call,continuacion alcista simple,14,LOSS,1.435055,1.434545
USDCAD-OTC,1782082440,put,continuacion bajista simple,14,LOSS,1.432885,1.434525
USDCAD-OTC,1782082500,call,continuacion alcista simple,14,LOSS,1.434525,1.434185
USDCAD-OTC,1782082680,call,reaccion compradora simple,18,WIN,1.434865,1.436295
USDCAD-OTC,1782082740,call,continuacion alcista simple,14,WIN,1.436295,1.437595
USDCAD-OTC,1782082800,call,continuacion alcista simple,14,LOSS,1.437595,1.437495
USDCAD-OTC,1782082920,call,continuacion alcista simple,14,LOSS,1.438745,1.438285
USDCAD-OTC,1782082980,put,continuacion bajista simple,14,WIN,1.438285,1.437475
USDCAD-OTC,1782083040,put,reaccion vendedora simple,18,WIN,1.437475,1.436455
USDCAD-OTC,1782083100,put,continuacion bajista simple,14,WIN,1.436455,1.434195
USDCAD-OTC,1782083160,put,continuacion bajista simple,14,LOSS,1.434195,1.435125
USDCAD-OTC,1782083220,call,continuacion alcista simple,14,WIN,1.435125,1.436195
USDCAD-OTC,1782083280,call,continuacion alcista simple,14,LOSS,1.436195,1.435515
USDCAD-OTC,1782083340,put,reaccion vendedora simple,18,WIN,1.435515,1.435035
USDCAD-OTC,1782083580,put,reaccion vendedora simple,18,WIN,1.434245,1.433405
USDCAD-OTC,1782083640,put,continuacion bajista simple,14,LOSS,1.433405,1.434405
USDCAD-OTC,1782083700,call,continuacion alcista simple,14,LOSS,1.434405,1.432755
USDCAD-OTC,1782083760,put,continuacion bajista simple,14,LOSS,1.432755,1.434565
USDCAD-OTC,1782083820,call,continuacion alcista simple,14,LOSS,1.434565,1.433865
USDCAD-OTC,1782083880,put,continuacion bajista simple,14,LOSS,1.433865,1.434085
USDCAD-OTC,1782083940,call,reaccion compradora simple,18,LOSS,1.434085,1.433055
USDCAD-OTC,1782084000,put,continuacion bajista simple,14,WIN,1.433055,1.432645
USDCAD-OTC,1782084060,put,reaccion vendedora simple,18,WIN,1.432645,1.431585
USDCAD-OTC,1782084120,put,continuacion bajista simple,14,WIN,1.431585,1.430405
USDCAD-OTC,1782084180,put,continuacion bajista simple,14,LOSS,1.430405,1.430855
USDCAD-OTC,1782084240,call,reaccion compradora simple,18,LOSS,1.430855,1.429465
USDCAD-OTC,1782084300,put,continuacion bajista simple,14,WIN,1.429465,1.428235
USDCAD-OTC,1782084360,put,continuacion bajista simple,14,LOSS,1.428235,1.428295
USDCAD-OTC,1782084480,call,continuacion alcista simple,14,WIN,1.429175,1.429505
USDCAD-OTC,1782084540,call,reaccion compradora simple,18,LOSS,1.429505,1.428345
USDCAD-OTC,1782084600,put,continuacion bajista simple,14,WIN,1.428345,1.427695
USDCAD-OTC,1782084660,put,continuacion bajista simple,14,LOSS,1.427695,1.429455
USDCAD-OTC,1782084720,call,continuacion alcista simple,14,WIN,1.429455,1.429955
USDCAD-OTC,1782084780,call,reaccion compradora simple,18,WIN,1.429955,1.431735
USDCAD-OTC,1782084840,call,continuacion alcista simple,14,LOSS,1.431735,1.430295
USDCAD-OTC,1782084900,put,continuacion bajista simple,14,WIN,1.430295,1.429835
USDCAD-OTC,1782084960,put,continuacion bajista simple,14,WIN,1.429835,1.429025
USDCAD-OTC,1782085020,put,continuacion bajista simple,14,LOSS,1.429025,1.429725
USDCAD-OTC,1782085080,call,continuacion alcista simple,14,WIN,1.429725,1.430145
USDCAD-OTC,1782085140,call,continuacion alcista simple,14,WIN,1.430145,1.431245
USDCAD-OTC,1782085200,call,continuacion alcista simple,14,WIN,1.431245,1.432075
USDCAD-OTC,1782085260,call,continuacion alcista simple,14,WIN,1.432075,1.433545
USDCAD-OTC,1782085320,call,continuacion alcista simple,14,WIN,1.433545,1.433605
USDCAD-OTC,1782085440,call,continuacion alcista simple,14,WIN,1.434575,1.435945
USDCAD-OTC,1782085500,call,continuacion alcista simple,14,WIN,1.435945,1.436335
USDCAD-OTC,1782085560,call,reaccion compradora simple,18,WIN,1.436335,1.437705
USDCAD-OTC,1782085620,call,continuacion alcista simple,14,WIN,1.437705,1.439385
USDCAD-OTC,1782085680,call,continuacion alcista simple,14,WIN,1.439385,1.439775
USDCAD-OTC,1782085860,call,continuacion alcista simple,14,WIN,1.440245,1.441565
USDCAD-OTC,1782085920,call,continuacion alcista simple,14,WIN,1.441565,1.442145
USDCAD-OTC,1782085980,call,reaccion compradora simple,18,LOSS,1.442145,1.440915
USDCAD-OTC,1782086040,put,continuacion bajista simple,14,LOSS,1.440915,1.441405
USDCAD-OTC,1782086160,call,continuacion alcista simple,14,LOSS,1.442475,1.440905
USDCAD-OTC,1782086220,put,continuacion bajista simple,14,WIN,1.440905,1.438855
USDCAD-OTC,1782086280,put,continuacion bajista simple,14,LOSS,1.438855,1.439075
USDCAD-OTC,1782086400,call,continuacion alcista simple,14,WIN,1.440895,1.442905
USDCAD-OTC,1782086460,call,continuacion alcista simple,14,LOSS,1.442905,1.442405
USDCAD-OTC,1782086520,put,continuacion bajista simple,14,WIN,1.442405,1.440855
USDCAD-OTC,1782086580,put,continuacion bajista simple,14,LOSS,1.440855,1.441615
USDCAD-OTC,1782086640,call,continuacion alcista simple,14,LOSS,1.441615,1.440885
USDCAD-OTC,1782086700,put,continuacion bajista simple,14,WIN,1.440885,1.439595
USDCHF-OTC,1782029880,put,continuacion bajista simple,14,LOSS,0.810885,0.810905
USDCHF-OTC,1782030000,put,continuacion bajista simple,14,LOSS,0.810735,0.810765
USDCHF-OTC,1782030120,put,continuacion bajista simple,14,LOSS,0.810575,0.810705
USDCHF-OTC,1782030180,call,continuacion alcista simple,14,WIN,0.810705,0.810845
USDCHF-OTC,1782030240,call,continuacion alcista simple,14,WIN,0.810845,0.810935
USDCHF-OTC,1782030300,call,continuacion alcista simple,14,WIN,0.810935,0.810995
USDCHF-OTC,1782030360,call,reaccion compradora simple,18,WIN,0.810995,0.811225
USDCHF-OTC,1782030420,call,continuacion alcista simple,14,WIN,0.811225,0.811295
USDCHF-OTC,1782030480,call,reaccion compradora simple,18,LOSS,0.811295,0.811185
USDCHF-OTC,1782030540,put,continuacion bajista simple,14,LOSS,0.811185,0.811375
USDCHF-OTC,1782030600,call,continuacion alcista simple,14,LOSS,0.811375,0.811335
USDCHF-OTC,1782030660,put,continuacion bajista simple,14,LOSS,0.811335,0.811445
USDCHF-OTC,1782030720,call,continuacion alcista simple,14,WIN,0.811445,0.811475
USDCHF-OTC,1782030840,put,continuacion bajista simple,14,LOSS,0.811375,0.811495
USDCHF-OTC,1782030900,call,continuacion alcista simple,14,WIN,0.811495,0.811525
USDCHF-OTC,1782031020,call,continuacion alcista simple,14,LOSS,0.811625,0.811525
USDCHF-OTC,1782031080,put,continuacion bajista simple,14,LOSS,0.811525,0.811655
USDCHF-OTC,1782031140,call,continuacion alcista simple,14,WIN,0.811655,0.811775
USDCHF-OTC,1782031200,call,continuacion alcista simple,14,LOSS,0.811775,0.811655
USDCHF-OTC,1782031260,put,continuacion bajista simple,14,WIN,0.811655,0.811615
USDCHF-OTC,1782031320,put,reaccion vendedora simple,18,WIN,0.811615,0.811585
USDCHF-OTC,1782031380,put,reaccion vendedora simple,18,LOSS,0.811585,0.811695
USDCHF-OTC,1782031440,call,continuacion alcista simple,14,WIN,0.811695,0.811795
USDCHF-OTC,1782031500,call,continuacion alcista simple,14,LOSS,0.811795,0.811665
USDCHF-OTC,1782031560,put,continuacion bajista simple,14,WIN,0.811665,0.811405
USDCHF-OTC,1782031620,put,continuacion bajista simple,14,LOSS,0.811405,0.811655
USDCHF-OTC,1782031680,call,continuacion alcista simple,14,WIN,0.811655,0.811675
USDCHF-OTC,1782031800,call,continuacion alcista simple,14,LOSS,0.811785,0.811585
USDCHF-OTC,1782031860,put,continuacion bajista simple,14,LOSS,0.811585,0.811595
USDCHF-OTC,1782031980,call,continuacion alcista simple,14,LOSS,0.811715,0.811605
USDCHF-OTC,1782032040,put,continuacion bajista simple,14,WIN,0.811605,0.811335
USDCHF-OTC,1782032100,put,continuacion bajista simple,14,WIN,0.811335,0.811035
USDCHF-OTC,1782032160,put,continuacion bajista simple,14,LOSS,0.811035,0.811095
USDCHF-OTC,1782032220,call,reaccion compradora simple,18,LOSS,0.811095,0.811095
USDCHF-OTC,1782032400,put,continuacion bajista simple,14,WIN,0.810905,0.810755
USDCHF-OTC,1782032460,put,continuacion bajista simple,14,WIN,0.810755,0.810735
USDCHF-OTC,1782032580,call,continuacion alcista simple,14,LOSS,0.810855,0.810525
USDCHF-OTC,1782032640,put,continuacion bajista simple,14,WIN,0.810525,0.810455
USDCHF-OTC,1782032700,put,continuacion bajista simple,14,LOSS,0.810455,0.810465
USDCHF-OTC,1782032820,call,reaccion compradora simple,18,LOSS,0.810485,0.810415
USDCHF-OTC,1782032880,put,reaccion vendedora simple,18,LOSS,0.810415,0.810665
USDCHF-OTC,1782032940,call,continuacion alcista simple,14,WIN,0.810665,0.810815
USDCHF-OTC,1782033000,call,continuacion alcista simple,14,WIN,0.810815,0.810955
USDCHF-OTC,1782033060,call,continuacion alcista simple,14,LOSS,0.810955,0.810855
USDCHF-OTC,1782033120,put,continuacion bajista simple,14,LOSS,0.810855,0.810885
USDCHF-OTC,1782033240,call,continuacion alcista simple,14,WIN,0.810985,0.811055
USDCHF-OTC,1782033300,call,continuacion alcista simple,14,LOSS,0.811055,0.811015
USDCHF-OTC,1782033420,put,continuacion bajista simple,14,LOSS,0.810945,0.811215
USDCHF-OTC,1782033480,call,continuacion alcista simple,14,LOSS,0.811215,0.811125
USDCHF-OTC,1782033540,put,continuacion bajista simple,14,LOSS,0.811125,0.811335
USDCHF-OTC,1782033600,call,continuacion alcista simple,14,WIN,0.811335,0.811445
USDCHF-OTC,1782033660,call,reaccion compradora simple,18,WIN,0.811445,0.811865
USDCHF-OTC,1782033720,call,continuacion alcista simple,14,LOSS,0.811865,0.811825
USDCHF-OTC,1782033780,put,reaccion vendedora simple,18,LOSS,0.811825,0.812035
USDCHF-OTC,1782033840,call,continuacion alcista simple,14,WIN,0.812035,0.812215
USDCHF-OTC,1782033900,call,continuacion alcista simple,14,LOSS,0.812215,0.812105
USDCHF-OTC,1782033960,put,continuacion bajista simple,14,LOSS,0.812105,0.812115
USDCHF-OTC,1782034080,call,reaccion compradora simple,18,WIN,0.812165,0.812235
USDCHF-OTC,1782034200,put,continuacion bajista simple,14,WIN,0.811925,0.811795
USDCHF-OTC,1782034260,put,continuacion bajista simple,14,LOSS,0.811795,0.811935
USDCHF-OTC,1782034320,call,continuacion alcista simple,14,LOSS,0.811935,0.811855
USDCHF-OTC,1782034380,put,continuacion bajista simple,14,LOSS,0.811855,0.812065
USDCHF-OTC,1782034440,call,continuacion alcista simple,14,LOSS,0.812065,0.811825
USDCHF-OTC,1782034500,put,continuacion bajista simple,14,LOSS,0.811825,0.812135
USDCHF-OTC,1782034560,call,continuacion alcista simple,14,LOSS,0.812135,0.812085
USDCHF-OTC,1782034620,put,continuacion bajista simple,14,LOSS,0.812085,0.812145
USDCHF-OTC,1782034680,call,reaccion compradora simple,18,LOSS,0.812145,0.811975
USDCHF-OTC,1782034740,put,continuacion bajista simple,14,WIN,0.811975,0.811925
USDCHF-OTC,1782034800,put,reaccion vendedora simple,18,WIN,0.811925,0.811915
USDCHF-OTC,1782034860,put,reaccion vendedora simple,18,WIN,0.811915,0.811895
USDCHF-OTC,1782034980,call,continuacion alcista simple,14,LOSS,0.812075,0.811705
USDCHF-OTC,1782035040,put,continuacion bajista simple,14,LOSS,0.811705,0.811865
USDCHF-OTC,1782035100,call,continuacion alcista simple,14,LOSS,0.811865,0.811765
USDCHF-OTC,1782035160,put,continuacion bajista simple,14,WIN,0.811765,0.811745
USDCHF-OTC,1782035280,call,reaccion compradora simple,18,LOSS,0.811795,0.811775
USDCHF-OTC,1782035400,call,continuacion alcista simple,14,LOSS,0.811845,0.811535
