tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,idx_senal,idx_entrada,motivo_ejecucion,espera_velas,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,razon
turbo,SP35-OTC,1782602640,put,liquidity sweep bajista,25,4,200,30,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | score mercado bajo | sweep observado,A+,67.56,TENDENCIA_ALCISTA,NORMAL,56,ALCISTA_NORMAL,55.65,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,DIRECTA,5,4,23,False,rechazo vendedor detectado | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action sin contexto claro | mercado normal operable,1529,1530,entrada confirmada por impulso bajista,1,True,False,BACKTEST,67.5,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,19563.295725,19560.990205,-2.30552,2.30552,5.39512,5.20954,0.2169,19563.290245,19560.990205,19568.505265,19557.900605,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=100, barrida de máximos con rechazo, presión: presión bajista reciente, RSI: 67.56, rechazo vendedor fuerte, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 55.65, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782604020,call,pullback alcista a EMA,33,4,148,87,ALTO,12,base media | price action a favor | impulso fuerte | tendencia a favor | mercado normal | score mercado bajo | riesgo mercado bajo | CALL con rechazo en soporte | pullback alcista en revisión,A+,56.94,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,65.67,ALCISTA,RECHAZO_COMPRADOR_SOPORTE,acción precio: rechazo comprador en soporte,IMPULSO_ALCISTA_FUERTE,CALL,0.652,impulso alcista fuerte: mayoría de velas verdes con cuerpo real,FUERTE,,PA_A_FAVOR_CALL|IMPULSO_ALCISTA_FUERTE|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CONTINUACION,PREMIUM,DIRECTA,13,0,33,True,CALL ubicado cerca de soporte | rechazo comprador detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action muestra impulso fuerte | mercado normal operable,1553,1553,PA profesional alcista confirma entrada directa,0,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,19592.223235,19582.134655,-10.08858,-10.08858,1.90078,12.52717,0.6993,19592.223945,19582.134655,19594.124015,19579.696065,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 56.94, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 65.67, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: rechazo comprador en soporte, RUPTURA: sin ruptura confirmada de resistencia"
turbo,EURTHB-OTC,1782604140,put,CHOCH bajista,26,3,141,91,PREMIUM,20,base media | price action a favor | impulso fuerte | PA fuerza alta | tendencia a favor | mercado normal,A,39.09,TENDENCIA_BAJISTA,NORMAL,59,BAJISTA_NORMAL,60.85,BAJISTA,PUT_ZONA_NEUTRA,acción precio: PUT sin conflicto fuerte de zona,IMPULSO_BAJISTA_FUERTE,PUT,0.737,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,BUENA,DIRECTA,5,0,24,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,1554,1554,PA profesional bajista confirma entrada directa,0,True,False,BACKTEST,58.65,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,38.639005,38.604505,-0.0345,0.0345,0.0345,0.01259,0.7324,38.638995,38.604505,38.651595,38.604505,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 39.09, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A, sin historial suficiente, CHOCH en zona neutra, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.85, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte"
binary,USDHKD-OTC,1782608280,put,CHOCH bajista,21,3,141,91,PREMIUM,20,base media | price action a favor | impulso fuerte | PA fuerza alta | tendencia a favor | mercado normal,A,41.11,TENDENCIA_BAJISTA,NORMAL,66,BAJISTA_DEBIL,49.21,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.812,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,MEDIA,PUT_SOPORTE_SIN_RUPTURA|CHOCH_CON_TENDENCIA_DEBIL,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,BUENA,DIRECTA,5,0,24,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,1623,1623,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,62.55,NEUTRA,False,Operación permitida por configuración actual.,WIN,7.860345,7.859925,-0.00042,0.00042,0.00077,0.00113,0.2632,7.860425,7.859925,7.861475,7.859575,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 41.11, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 49.21, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782609120,call,pullback alcista a EMA,31,4,148,76,BUENO,6,base media | PA sin contexto claro | tendencia a favor | tendencia fuerte | mercado limpio | score mercado alto | riesgo mercado bajo | CALL con rechazo en soporte | pullback alcista en revisión,A+,55.58,TENDENCIA_ALCISTA,LIMPIO,80,ALCISTA_FUERTE,87.73,ALCISTA,RECHAZO_COMPRADOR_SOPORTE,acción precio: rechazo comprador en soporte,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CONTINUACION,PREMIUM,DIRECTA,11,2,29,True,rechazo comprador detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado limpio,1638,1638,entrada directa permitida por setup,0,True,False,BACKTEST,29.4,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,19705.287015,19713.061005,7.77399,7.77399,12.47685,0.00521,0.6232,19705.281805,19713.061005,19717.763865,19705.281805,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 55.58, rechazo comprador fuerte, martillo alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: LIMPIO score 80, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 87.73, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: rechazo comprador en soporte, RUPTURA: sin ruptura confirmada de resistencia"
turbo,SP35-OTC,1782609180,call,CHOCH alcista,33,4,178,100,PREMIUM,20,base media | price action a favor | PA confirmado | tendencia a favor | tendencia fuerte | mercado limpio | score mercado alto | riesgo mercado bajo | zona neutra,A+,56.93,TENDENCIA_ALCISTA,LIMPIO,84,ALCISTA_FUERTE,84.86,ALCISTA,CALL_ZONA_NEUTRA,acción precio: CALL sin conflicto fuerte de zona,RECHAZO_COMPRADOR_CONFIRMADO,CALL,0.61,rechazo comprador confirmado: soporte + recuperación + vela de confirmación | impulso alcista fuerte: mayoría de velas verdes con cuerpo real,FUERTE,,PA_A_FAVOR_CALL|RECHAZO_COMPRADOR_CONFIRMADO|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CHOCH_ALCISTA,PREMIUM,DIRECTA,9,0,31,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action profesional confirma rechazo/agottamiento | mercado limpio,1639,1639,PA profesional alcista confirma entrada directa,0,True,False,BACKTEST,35.3,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,19713.061005,19702.538915,-10.52209,-10.52209,0.63567,11.16923,0.8917,19713.065335,19702.538915,19713.696675,19701.891775,"ESTRATEGIA: CHOCH alcista, CHOCH alcista confirmado: ruptura con cuerpo, EMA favorece compra, CHOCH con contexto confirmado, rechazo histórico: rechazo comprador confirmado por varias velas previas, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 56.93, rechazo comprador histórico confirmado, price action profesional favorece CALL: rechazo comprador confirmado: soporte + recuperación + vela de confirmación | impulso alcista fuerte: mayoría de velas verdes con cuerpo real, micro contexto: impulso alcista, calidad A+, sin historial suficiente, CHOCH en zona neutra, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: LIMPIO score 84, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 84.86, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDHKD-OTC,1782609900,put,pullback bajista a EMA,22,3,107,49,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | score mercado bajo | pullback bajista en revisión,A,49.69,TENDENCIA_BAJISTA,NORMAL,56,BAJISTA_NORMAL,57.21,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|PULLBACK_TENDENCIA_INSUFICIENTE,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,DIRECTA,6,2,20,True,rechazo vendedor detectado | continuación a favor de tendencia | price action sin contexto claro | mercado normal operable,1644,1645,entrada confirmada por impulso bajista,1,True,True,BACKTEST,54.6,NEUTRA,False,Operación permitida por configuración actual.,WIN,7.842815,7.841085,-0.00173,0.00173,0.00208,0.0006,0.6045,7.842705,7.841085,7.843415,7.840735,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión alcista reciente, RSI: 49.69, rechazo vendedor por recuperación fallida, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 57.21, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDHKD-OTC,1782609900,put,reacción vendedora en resistencia,27,4,182,90,PREMIUM,20,base media | price action a favor | PA confirmado | PA fuerza alta | tendencia a favor | mercado normal | score mercado bajo,A+,49.35,TENDENCIA_BAJISTA,NORMAL,56,BAJISTA_NORMAL,65.48,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.785,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,INDEFINIDO,PREMIUM,DIRECTA,4,0,27,True,price action profesional confirma rechazo/agottamiento | mercado normal operable,1645,1645,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,7.842815,7.841085,-0.00173,0.00173,0.00208,0.0006,0.6045,7.842705,7.841085,7.843415,7.840735,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación, precio reaccionando en resistencia, presión: presión neutral, RSI: 49.35, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 65.48, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782609660,call,pullback alcista a EMA,27,3,115,43,MUY_BAJO,-15,base media | PA sin contexto claro | tendencia a favor | tendencia fuerte | mercado normal | CALL cerca de resistencia sin ruptura | pullback alcista en revisión,A,56.69,TENDENCIA_ALCISTA,NORMAL,74,ALCISTA_FUERTE,86.09,ALCISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CONTINUACION,BUENA,DIRECTA,11,2,25,True,CALL ubicado cerca de soporte | rechazo comprador detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,1647,1647,entrada directa permitida por setup,0,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,19716.847095,19718.071295,1.2242,1.2242,2.16618,3.12751,0.2322,19716.842085,19718.071295,19719.013275,19713.719585,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 56.69, rechazo comprador fuerte, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 74, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 86.09, VALIDACIÓN MERCADO: tendencia sucia: pullback alcista permitido con puntaje alto, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDNGN-OTC,1782614160,put,liquidity sweep bajista,29,4,220,36,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | sweep observado,A+,55.0,TENDENCIA_ALCISTA,NORMAL,66,ALCISTA_NORMAL,64.33,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,DIRECTA,4,4,27,False,PUT ubicado cerca de resistencia | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action sin contexto claro | mercado normal operable,1715,1716,entrada confirmada por rechazo bajista,1,True,False,BACKTEST,67.5,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,1377.059455,1377.179305,0.11985,-0.11985,0.00565,0.20543,0.5716,1377.058655,1377.179305,1377.264885,1377.053805,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=100, barrida de máximos con rechazo, presión: presión neutral, RSI: 55.0, rechazo en zona de resistencia, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 64.33, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDHKD-OTC,1782616740,put,liquidity sweep bajista,33,4,232,86,ALTO,12,base media | price action a favor | PA confirmado | tendencia a favor | tendencia débil | mercado normal | sweep observado,A+,52.55,RANGO,NORMAL,66,BAJISTA_DEBIL,40.09,BAJISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,AGOTAMIENTO_ALCISTA_CONFIRMADO,PUT,0.35,agotamiento alcista confirmado: resistencia + avance cansado + mechas superiores,FUERTE,FUERZA_TENDENCIA_BAJA,PA_A_FAVOR_PUT|AGOTAMIENTO_ALCISTA_CONFIRMADO|TENDENCIA_A_FAVOR|SWEEP_CON_RECHAZO_AGOTAMIENTO,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,PREMIUM,DIRECTA,9,0,33,True,rechazo vendedor detectado | setup basado en barrida de liquidez | price action profesional confirma rechazo/agottamiento | mercado normal operable,1759,1759,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,7.847965,7.846415,-0.00155,0.00155,0.00202,0.00043,0.6694,7.848055,7.846415,7.848395,7.845945,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=100, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 52.55, rechazo vendedor por recuperación fallida, pin bar bajista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 40.09, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: zona válida, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
